Channel,Campaign,Placement,Date,Device,Country,Served.Impressions,No.of.clicks,Cost,No.of.products.viewed,No.of.product.bought
video,weekly_sales_2016_7,ooyala,15/2/16,desktop,thailand,19,3,0.15,11,2
video,weekly_sales_2016_7,ooyala,15/2/16,mobile,cambodia,141,3,0.43,2,2
video,weekly_sales_2016_7,ooyala,15/2/16,mobile,indonesia,236,4,0.9,15,2
video,weekly_sales_2016_7,ooyala,15/2/16,mobile,malaysia,90,2,0.65,5,2
video,weekly_sales_2016_7,ooyala,15/2/16,mobile,thailand,105,2,0.48,2,2
video,weekly_sales_2016_7,youtube,15/2/16,desktop,indonesia,123,2,0.56,3,2
video,weekly_sales_2016_7,youtube,15/2/16,desktop,singapore,129,3,1.01,10,2
video,weekly_sales_2016_7,youtube,15/2/16,mobile,cambodia,92,1,0.15,3,2
video,weekly_sales_2016_7,youtube,15/2/16,mobile,indonesia,184,4,1.39,25,2
video,weekly_sales_2016_7,youtube,15/2/16,mobile,thailand,45,2,0.52,15,2
display,weekly_sales_2016_7,DoubleClick,16/2/16,desktop,cambodia,319,10,2.16,24,2
display,weekly_sales_2016_7,DoubleClick,16/2/16,desktop,indonesia,223,5,0.79,5,2
display,weekly_sales_2016_7,DoubleClick,16/2/16,desktop,korea,96,3,0.62,3,2
display,weekly_sales_2016_7,DoubleClick,16/2/16,desktop,malaysia,197,6,1.43,13,2
display,weekly_sales_2016_7,DoubleClick,16/2/16,desktop,thailand,94,4,0.7,12,2
display,weekly_sales_2016_7,DoubleClick,16/2/16,mobile,indonesia,115,2,0.75,2,2
display,weekly_sales_2016_7,DoubleClick,16/2/16,mobile,korea,139,2,0.19,2,2
display,weekly_sales_2016_7,DoubleClick,16/2/16,mobile,malaysia,322,5,1.23,8,2
display,weekly_sales_2016_7,DoubleClick,16/2/16,mobile,thailand,83,3,0.18,10,2
display,weekly_sales_2016_7,GDN,16/2/16,desktop,cambodia,43,2,0.24,3,2
display,weekly_sales_2016_7,GDN,16/2/16,desktop,indonesia,127,2,0.25,10,2
display,weekly_sales_2016_7,GDN,16/2/16,desktop,korea,284,5,1.08,14,2
display,weekly_sales_2016_7,GDN,16/2/16,desktop,malaysia,136,1,0.33,2,2
display,weekly_sales_2016_7,GDN,16/2/16,desktop,singapore,158,3,0.48,25,2
display,weekly_sales_2016_7,GDN,16/2/16,desktop,thailand,194,4,1.05,9,2
display,weekly_sales_2016_7,GDN,16/2/16,mobile,cambodia,299,6,1.66,24,2
display,weekly_sales_2016_7,GDN,16/2/16,mobile,indonesia,104,1,0.28,2,2
display,weekly_sales_2016_7,GDN,16/2/16,mobile,korea,414,9,1.76,26,2
display,weekly_sales_2016_7,GDN,16/2/16,mobile,malaysia,18,1,0.47,4,2
display,weekly_sales_2016_7,GDN,16/2/16,mobile,singapore,190,6,2.08,12,2
display,weekly_sales_2016_7,GDN,16/2/16,mobile,thailand,240,4,1.39,9,2
display,weekly_sales_2016_7,komli,16/2/16,desktop,indonesia,174,5,0.78,12,2
display,weekly_sales_2016_7,komli,16/2/16,desktop,korea,330,8,1.91,26,2
display,weekly_sales_2016_7,komli,16/2/16,desktop,malaysia,248,5,1.58,16,2
display,weekly_sales_2016_7,komli,16/2/16,desktop,singapore,109,3,0.48,4,2
display,weekly_sales_2016_7,komli,16/2/16,desktop,thailand,100,3,0.7,9,2
display,weekly_sales_2016_7,komli,16/2/16,mobile,cambodia,128,1,0.69,8,2
display,weekly_sales_2016_7,komli,16/2/16,mobile,indonesia,160,5,0.46,7,2
display,weekly_sales_2016_7,komli,16/2/16,mobile,korea,270,7,1.59,21,2
display,weekly_sales_2016_7,komli,16/2/16,mobile,singapore,200,5,1.63,8,2
display,weekly_sales_2016_7,komli,16/2/16,mobile,thailand,96,1,0.71,3,2
display,weekly_sales_2016_7,Line,16/2/16,desktop,indonesia,16,2,0.44,2,2
display,weekly_sales_2016_7,Line,16/2/16,desktop,korea,306,6,1.86,23,2
display,weekly_sales_2016_7,Line,16/2/16,desktop,thailand,120,1,0.68,3,2
display,weekly_sales_2016_7,Line,16/2/16,mobile,cambodia,35,2,0.33,7,2
display,weekly_sales_2016_7,Line,16/2/16,mobile,indonesia,63,2,0.18,7,2
display,weekly_sales_2016_7,Line,16/2/16,mobile,korea,37,2,0.76,3,2
display,weekly_sales_2016_7,Line,16/2/16,mobile,malaysia,120,4,0.97,16,2
display,weekly_sales_2016_7,Line,16/2/16,mobile,singapore,128,2,0.3,11,2
display,weekly_sales_2016_7,Line,16/2/16,mobile,thailand,108,1,0.6,6,2
display,weekly_sales_2016_7,yahoo,16/2/16,desktop,indonesia,147,3,0.29,7,2
display,weekly_sales_2016_7,yahoo,16/2/16,desktop,korea,43,2,0.53,2,2
display,weekly_sales_2016_7,yahoo,16/2/16,desktop,singapore,221,4,0.84,12,2
display,weekly_sales_2016_7,yahoo,16/2/16,desktop,thailand,68,3,0.68,3,2
display,weekly_sales_2016_7,yahoo,16/2/16,mobile,cambodia,118,1,0.74,7,2
display,weekly_sales_2016_7,yahoo,16/2/16,mobile,indonesia,22,3,0.47,2,2
display,weekly_sales_2016_7,yahoo,16/2/16,mobile,korea,62,2,0.43,2,2
display,weekly_sales_2016_7,yahoo,16/2/16,mobile,malaysia,75,1,0.53,3,2
display,weekly_sales_2016_7,yahoo,16/2/16,mobile,thailand,132,3,0.23,3,2
search,weekly_sales_2016_7,facebook,16/2/16,desktop,cambodia,147,2,0.73,2,2
search,weekly_sales_2016_7,facebook,16/2/16,desktop,indonesia,23,1,0.33,3,2
search,weekly_sales_2016_7,facebook,16/2/16,desktop,korea,183,7,1.35,14,2
search,weekly_sales_2016_7,facebook,16/2/16,desktop,malaysia,315,7,2.02,20,2
search,weekly_sales_2016_7,facebook,16/2/16,desktop,singapore,286,4,1.05,10,2
search,weekly_sales_2016_7,facebook,16/2/16,mobile,cambodia,358,10,1.96,34,2
search,weekly_sales_2016_7,facebook,16/2/16,mobile,indonesia,144,4,0.73,14,2
search,weekly_sales_2016_7,facebook,16/2/16,mobile,malaysia,356,6,1.38,11,2
search,weekly_sales_2016_7,facebook,16/2/16,mobile,singapore,120,3,0.66,7,2
search,weekly_sales_2016_7,facebook,16/2/16,mobile,thailand,161,5,1.23,16,2
search,weekly_sales_2016_7,ooyala,16/2/16,desktop,cambodia,90,3,0.73,18,2
search,weekly_sales_2016_7,ooyala,16/2/16,desktop,indonesia,318,7,1.31,21,2
search,weekly_sales_2016_7,ooyala,16/2/16,desktop,korea,23,2,0.61,3,2
search,weekly_sales_2016_7,ooyala,16/2/16,desktop,malaysia,181,5,1.13,20,2
search,weekly_sales_2016_7,ooyala,16/2/16,desktop,singapore,116,4,0.72,5,2
search,weekly_sales_2016_7,ooyala,16/2/16,mobile,cambodia,119,6,1.25,5,2
search,weekly_sales_2016_7,ooyala,16/2/16,mobile,indonesia,184,5,1.2,9,2
search,weekly_sales_2016_7,ooyala,16/2/16,mobile,korea,148,1,0.46,7,2
search,weekly_sales_2016_7,ooyala,16/2/16,mobile,malaysia,137,1,0.18,3,2
search,weekly_sales_2016_7,ooyala,16/2/16,mobile,singapore,263,4,0.83,17,2
search,weekly_sales_2016_7,ooyala,16/2/16,mobile,thailand,282,10,2.53,26,2
search,weekly_sales_2016_7,youtube,16/2/16,desktop,cambodia,122,2,0.31,2,2
search,weekly_sales_2016_7,youtube,16/2/16,desktop,indonesia,11,1,0.78,3,2
search,weekly_sales_2016_7,youtube,16/2/16,desktop,malaysia,18,1,0.16,11,2
search,weekly_sales_2016_7,youtube,16/2/16,desktop,singapore,204,5,1.72,13,2
search,weekly_sales_2016_7,youtube,16/2/16,desktop,thailand,27,1,0.49,3,2
search,weekly_sales_2016_7,youtube,16/2/16,mobile,cambodia,200,4,1.85,17,2
search,weekly_sales_2016_7,youtube,16/2/16,mobile,indonesia,124,1,0.21,3,2
search,weekly_sales_2016_7,youtube,16/2/16,mobile,malaysia,64,2,0.92,10,2
search,weekly_sales_2016_7,youtube,16/2/16,mobile,singapore,154,2,1.47,7,2
search,weekly_sales_2016_7,youtube,16/2/16,mobile,thailand,55,1,0.54,4,2
social,weekly_sales_2016_7,facebook,16/2/16,desktop,cambodia,133,4,1.22,16,2
social,weekly_sales_2016_7,facebook,16/2/16,desktop,indonesia,243,9,2.13,18,2
social,weekly_sales_2016_7,facebook,16/2/16,desktop,korea,196,6,1.01,15,2
social,weekly_sales_2016_7,facebook,16/2/16,desktop,malaysia,298,7,1.31,15,2
social,weekly_sales_2016_7,facebook,16/2/16,desktop,singapore,234,8,1.03,24,2
social,weekly_sales_2016_7,facebook,16/2/16,desktop,thailand,36,3,0.69,6,2
social,weekly_sales_2016_7,facebook,16/2/16,mobile,cambodia,71,6,1.13,10,2
social,weekly_sales_2016_7,facebook,16/2/16,mobile,indonesia,128,2,0.29,2,2
social,weekly_sales_2016_7,facebook,16/2/16,mobile,korea,98,3,1.05,7,2
social,weekly_sales_2016_7,facebook,16/2/16,mobile,malaysia,194,4,1.18,27,2
social,weekly_sales_2016_7,facebook,16/2/16,mobile,singapore,105,2,0.77,10,2
social,weekly_sales_2016_7,facebook,16/2/16,mobile,thailand,285,4,1.35,27,2
social,weekly_sales_2016_7,ooyala,16/2/16,desktop,cambodia,146,2,0.24,2,2
social,weekly_sales_2016_7,ooyala,16/2/16,desktop,indonesia,223,5,1.1,9,2
social,weekly_sales_2016_7,ooyala,16/2/16,desktop,korea,188,4,0.96,9,2
social,weekly_sales_2016_7,ooyala,16/2/16,desktop,malaysia,304,6,1.13,18,2
social,weekly_sales_2016_7,ooyala,16/2/16,desktop,singapore,36,1,0.29,15,2
social,weekly_sales_2016_7,ooyala,16/2/16,desktop,thailand,361,13,1.7,12,2
social,weekly_sales_2016_7,ooyala,16/2/16,mobile,cambodia,326,7,1.2,17,2
social,weekly_sales_2016_7,ooyala,16/2/16,mobile,indonesia,394,7,1.29,19,2
social,weekly_sales_2016_7,ooyala,16/2/16,mobile,korea,697,16,2.78,37,2
social,weekly_sales_2016_7,ooyala,16/2/16,mobile,malaysia,109,3,0.35,15,2
social,weekly_sales_2016_7,ooyala,16/2/16,mobile,singapore,78,2,0.31,5,2
social,weekly_sales_2016_7,ooyala,16/2/16,mobile,thailand,254,4,1.25,22,2
social,weekly_sales_2016_7,youtube,16/2/16,desktop,cambodia,122,4,1.22,6,2
social,weekly_sales_2016_7,youtube,16/2/16,desktop,indonesia,357,11,2.43,31,2
social,weekly_sales_2016_7,youtube,16/2/16,desktop,korea,117,4,0.66,25,2
social,weekly_sales_2016_7,youtube,16/2/16,desktop,malaysia,40,1,0.45,2,2
social,weekly_sales_2016_7,youtube,16/2/16,desktop,singapore,261,3,1.33,11,2
social,weekly_sales_2016_7,youtube,16/2/16,mobile,cambodia,261,7,1.82,22,2
social,weekly_sales_2016_7,youtube,16/2/16,mobile,indonesia,60,2,0.27,3,2
social,weekly_sales_2016_7,youtube,16/2/16,mobile,korea,145,3,0.33,2,2
social,weekly_sales_2016_7,youtube,16/2/16,mobile,malaysia,275,3,0.97,17,2
social,weekly_sales_2016_7,youtube,16/2/16,mobile,thailand,518,9,1.77,26,2
video,weekly_sales_2016_7,facebook,16/2/16,desktop,cambodia,148,4,1.39,17,2
video,weekly_sales_2016_7,facebook,16/2/16,desktop,korea,125,3,0.51,3,2
video,weekly_sales_2016_7,facebook,16/2/16,desktop,malaysia,47,2,0.65,10,2
video,weekly_sales_2016_7,facebook,16/2/16,desktop,thailand,20,2,0.74,2,2
video,weekly_sales_2016_7,facebook,16/2/16,mobile,cambodia,120,3,0.6,12,2
video,weekly_sales_2016_7,facebook,16/2/16,mobile,indonesia,254,5,0.55,6,2
video,weekly_sales_2016_7,facebook,16/2/16,mobile,korea,215,6,1.21,8,2
video,weekly_sales_2016_7,facebook,16/2/16,mobile,malaysia,94,2,0.72,2,2
video,weekly_sales_2016_7,facebook,16/2/16,mobile,thailand,185,5,1.44,16,2
video,weekly_sales_2016_7,ooyala,16/2/16,desktop,cambodia,180,6,1.11,5,2
video,weekly_sales_2016_7,ooyala,16/2/16,desktop,indonesia,15,3,0.22,3,2
video,weekly_sales_2016_7,ooyala,16/2/16,desktop,korea,117,4,1.37,4,2
video,weekly_sales_2016_7,ooyala,16/2/16,desktop,malaysia,294,7,1.11,29,2
video,weekly_sales_2016_7,ooyala,16/2/16,desktop,singapore,147,1,0.49,3,2
video,weekly_sales_2016_7,ooyala,16/2/16,desktop,thailand,566,10,2.6,36,2
video,weekly_sales_2016_7,ooyala,16/2/16,mobile,cambodia,156,5,1.17,18,2
video,weekly_sales_2016_7,ooyala,16/2/16,mobile,indonesia,559,10,2.56,15,2
video,weekly_sales_2016_7,ooyala,16/2/16,mobile,korea,285,7,1.62,28,2
video,weekly_sales_2016_7,ooyala,16/2/16,mobile,malaysia,241,4,0.8,13,2
video,weekly_sales_2016_7,ooyala,16/2/16,mobile,singapore,245,5,1.55,9,2
video,weekly_sales_2016_7,ooyala,16/2/16,mobile,thailand,91,1,0.32,6,2
video,weekly_sales_2016_7,youtube,16/2/16,desktop,cambodia,69,5,0.53,5,2
video,weekly_sales_2016_7,youtube,16/2/16,desktop,indonesia,147,2,0.59,11,2
video,weekly_sales_2016_7,youtube,16/2/16,desktop,korea,545,9,2.31,22,2
video,weekly_sales_2016_7,youtube,16/2/16,desktop,malaysia,296,8,1.98,17,2
video,weekly_sales_2016_7,youtube,16/2/16,desktop,singapore,121,2,0.99,6,2
video,weekly_sales_2016_7,youtube,16/2/16,mobile,cambodia,152,2,0.76,15,2
video,weekly_sales_2016_7,youtube,16/2/16,mobile,indonesia,134,4,1.23,7,2
video,weekly_sales_2016_7,youtube,16/2/16,mobile,korea,390,7,1.83,15,2
video,weekly_sales_2016_7,youtube,16/2/16,mobile,malaysia,145,1,0.77,11,2
video,weekly_sales_2016_7,youtube,16/2/16,mobile,singapore,251,5,1.17,6,2
video,weekly_sales_2016_7,youtube,16/2/16,mobile,thailand,64,1,0.46,2,2
display,weekly_sales_2016_7,DoubleClick,17/2/16,desktop,indonesia,76,3,0.58,13,2
display,weekly_sales_2016_7,DoubleClick,17/2/16,desktop,korea,334,7,1.92,8,2
display,weekly_sales_2016_7,DoubleClick,17/2/16,desktop,malaysia,65,3,0.98,19,2
display,weekly_sales_2016_7,DoubleClick,17/2/16,desktop,thailand,143,3,0.21,2,2
display,weekly_sales_2016_7,DoubleClick,17/2/16,mobile,cambodia,208,3,0.83,6,2
display,weekly_sales_2016_7,DoubleClick,17/2/16,mobile,korea,70,3,0.4,3,2
display,weekly_sales_2016_7,DoubleClick,17/2/16,mobile,thailand,252,2,1.42,18,2
display,weekly_sales_2016_7,GDN,17/2/16,desktop,cambodia,39,2,0.53,2,2
display,weekly_sales_2016_7,GDN,17/2/16,desktop,indonesia,120,3,0.25,2,2
display,weekly_sales_2016_7,GDN,17/2/16,desktop,malaysia,121,4,0.75,4,2
display,weekly_sales_2016_7,GDN,17/2/16,desktop,thailand,108,3,0.36,7,2
display,weekly_sales_2016_7,GDN,17/2/16,mobile,cambodia,74,2,0.62,9,2
display,weekly_sales_2016_7,GDN,17/2/16,mobile,indonesia,141,4,0.93,17,2
display,weekly_sales_2016_7,GDN,17/2/16,mobile,korea,99,1,0.78,11,2
display,weekly_sales_2016_7,GDN,17/2/16,mobile,malaysia,156,5,1.28,14,2
display,weekly_sales_2016_7,GDN,17/2/16,mobile,singapore,233,7,1.44,20,2
display,weekly_sales_2016_7,komli,17/2/16,desktop,cambodia,290,5,1.54,40,2
display,weekly_sales_2016_7,komli,17/2/16,desktop,indonesia,85,1,0.37,12,2
display,weekly_sales_2016_7,komli,17/2/16,desktop,korea,134,2,0.67,2,2
display,weekly_sales_2016_7,komli,17/2/16,desktop,malaysia,149,2,0.77,3,2
display,weekly_sales_2016_7,komli,17/2/16,desktop,thailand,323,10,1.33,21,2
display,weekly_sales_2016_7,komli,17/2/16,mobile,cambodia,206,5,1.12,4,2
display,weekly_sales_2016_7,komli,17/2/16,mobile,indonesia,55,2,0.4,3,2
display,weekly_sales_2016_7,komli,17/2/16,mobile,malaysia,68,2,0.39,2,2
display,weekly_sales_2016_7,komli,17/2/16,mobile,singapore,240,8,2.19,21,2
display,weekly_sales_2016_7,Line,17/2/16,desktop,cambodia,91,3,1.35,12,2
display,weekly_sales_2016_7,Line,17/2/16,desktop,indonesia,356,8,2.31,39,2
display,weekly_sales_2016_7,Line,17/2/16,desktop,korea,205,5,1.36,24,2
display,weekly_sales_2016_7,Line,17/2/16,desktop,malaysia,81,3,0.47,8,2
display,weekly_sales_2016_7,Line,17/2/16,desktop,singapore,94,1,0.6,4,2
display,weekly_sales_2016_7,Line,17/2/16,desktop,thailand,118,1,0.58,3,2
display,weekly_sales_2016_7,Line,17/2/16,mobile,indonesia,276,5,0.64,10,2
display,weekly_sales_2016_7,Line,17/2/16,mobile,korea,199,7,1.77,23,2
display,weekly_sales_2016_7,Line,17/2/16,mobile,singapore,78,3,0.18,3,2
display,weekly_sales_2016_7,Line,17/2/16,mobile,thailand,87,3,0.48,6,2
display,weekly_sales_2016_7,yahoo,17/2/16,desktop,cambodia,164,4,0.86,15,2
display,weekly_sales_2016_7,yahoo,17/2/16,desktop,indonesia,85,2,0.25,3,2
display,weekly_sales_2016_7,yahoo,17/2/16,desktop,korea,116,4,0.47,7,2
display,weekly_sales_2016_7,yahoo,17/2/16,desktop,singapore,164,5,0.9,5,2
display,weekly_sales_2016_7,yahoo,17/2/16,desktop,thailand,100,3,0.4,9,2
display,weekly_sales_2016_7,yahoo,17/2/16,mobile,cambodia,160,7,0.96,8,2
display,weekly_sales_2016_7,yahoo,17/2/16,mobile,malaysia,83,7,1.07,30,2
display,weekly_sales_2016_7,yahoo,17/2/16,mobile,singapore,235,4,0.8,14,2
display,weekly_sales_2016_7,yahoo,17/2/16,mobile,thailand,185,4,1.1,6,2
search,weekly_sales_2016_7,facebook,17/2/16,desktop,indonesia,281,4,1.5,13,2
search,weekly_sales_2016_7,facebook,17/2/16,desktop,korea,123,6,0.67,16,2
search,weekly_sales_2016_7,facebook,17/2/16,desktop,malaysia,154,4,0.82,8,2
search,weekly_sales_2016_7,facebook,17/2/16,desktop,singapore,302,12,1.92,30,2
search,weekly_sales_2016_7,facebook,17/2/16,mobile,cambodia,27,1,0.72,12,2
search,weekly_sales_2016_7,facebook,17/2/16,mobile,indonesia,243,4,0.81,6,2
search,weekly_sales_2016_7,facebook,17/2/16,mobile,korea,450,9,2.97,29,2
search,weekly_sales_2016_7,facebook,17/2/16,mobile,malaysia,324,8,1.87,9,2
search,weekly_sales_2016_7,facebook,17/2/16,mobile,singapore,25,3,0.48,2,2
search,weekly_sales_2016_7,facebook,17/2/16,mobile,thailand,501,12,2.76,23,2
search,weekly_sales_2016_7,ooyala,17/2/16,desktop,cambodia,215,6,1.52,8,2
search,weekly_sales_2016_7,ooyala,17/2/16,desktop,indonesia,273,6,1.22,4,2
search,weekly_sales_2016_7,ooyala,17/2/16,desktop,korea,284,6,1.51,7,2
search,weekly_sales_2016_7,ooyala,17/2/16,desktop,malaysia,155,4,0.87,16,2
search,weekly_sales_2016_7,ooyala,17/2/16,desktop,singapore,383,9,1.76,20,2
search,weekly_sales_2016_7,ooyala,17/2/16,desktop,thailand,45,5,0.86,11,2
search,weekly_sales_2016_7,ooyala,17/2/16,mobile,cambodia,205,5,1.26,17,2
search,weekly_sales_2016_7,ooyala,17/2/16,mobile,indonesia,45,3,0.31,9,2
search,weekly_sales_2016_7,ooyala,17/2/16,mobile,korea,358,8,1.98,26,2
search,weekly_sales_2016_7,ooyala,17/2/16,mobile,malaysia,73,3,0.55,8,2
search,weekly_sales_2016_7,ooyala,17/2/16,mobile,singapore,98,2,0.35,2,2
search,weekly_sales_2016_7,ooyala,17/2/16,mobile,thailand,402,7,1.23,7,2
search,weekly_sales_2016_7,youtube,17/2/16,desktop,cambodia,44,3,0.86,18,2
search,weekly_sales_2016_7,youtube,17/2/16,desktop,indonesia,274,7,1.53,10,2
search,weekly_sales_2016_7,youtube,17/2/16,desktop,malaysia,211,4,0.96,15,2
search,weekly_sales_2016_7,youtube,17/2/16,desktop,singapore,122,3,0.42,13,2
search,weekly_sales_2016_7,youtube,17/2/16,desktop,thailand,51,3,0.44,3,2
search,weekly_sales_2016_7,youtube,17/2/16,mobile,cambodia,133,4,1.03,25,2
search,weekly_sales_2016_7,youtube,17/2/16,mobile,indonesia,181,5,0.61,27,2
search,weekly_sales_2016_7,youtube,17/2/16,mobile,korea,350,9,0.68,8,2
search,weekly_sales_2016_7,youtube,17/2/16,mobile,malaysia,250,9,1.24,29,2
search,weekly_sales_2016_7,youtube,17/2/16,mobile,thailand,140,3,0.66,5,2
social,weekly_sales_2016_7,facebook,17/2/16,desktop,cambodia,236,5,1.44,14,2
social,weekly_sales_2016_7,facebook,17/2/16,desktop,indonesia,350,7,1.25,37,2
social,weekly_sales_2016_7,facebook,17/2/16,desktop,korea,114,6,1.4,17,2
social,weekly_sales_2016_7,facebook,17/2/16,desktop,thailand,193,5,1.19,19,2
social,weekly_sales_2016_7,facebook,17/2/16,mobile,cambodia,183,5,0.72,19,2
social,weekly_sales_2016_7,facebook,17/2/16,mobile,indonesia,143,3,1.38,12,2
social,weekly_sales_2016_7,facebook,17/2/16,mobile,korea,12,2,0.28,9,2
social,weekly_sales_2016_7,facebook,17/2/16,mobile,malaysia,193,4,1.41,10,2
social,weekly_sales_2016_7,facebook,17/2/16,mobile,thailand,274,9,1.8,12,2
social,weekly_sales_2016_7,ooyala,17/2/16,desktop,cambodia,76,1,0.4,2,2
social,weekly_sales_2016_7,ooyala,17/2/16,desktop,indonesia,93,5,1.01,4,2
social,weekly_sales_2016_7,ooyala,17/2/16,desktop,korea,342,9,1.97,13,2
social,weekly_sales_2016_7,ooyala,17/2/16,desktop,malaysia,116,2,0.61,4,2
social,weekly_sales_2016_7,ooyala,17/2/16,desktop,singapore,46,1,0.32,12,2
social,weekly_sales_2016_7,ooyala,17/2/16,desktop,thailand,250,5,2.01,16,2
social,weekly_sales_2016_7,ooyala,17/2/16,mobile,cambodia,69,3,0.36,2,2
social,weekly_sales_2016_7,ooyala,17/2/16,mobile,indonesia,114,4,1.04,4,2
social,weekly_sales_2016_7,ooyala,17/2/16,mobile,korea,34,3,0.58,15,2
social,weekly_sales_2016_7,ooyala,17/2/16,mobile,malaysia,170,5,1.3,4,2
social,weekly_sales_2016_7,ooyala,17/2/16,mobile,singapore,171,6,1.41,18,2
social,weekly_sales_2016_7,ooyala,17/2/16,mobile,thailand,45,3,0.72,11,2
social,weekly_sales_2016_7,youtube,17/2/16,desktop,indonesia,161,3,0.59,5,2
social,weekly_sales_2016_7,youtube,17/2/16,desktop,korea,176,8,2.24,10,2
social,weekly_sales_2016_7,youtube,17/2/16,desktop,singapore,100,3,0.28,2,2
social,weekly_sales_2016_7,youtube,17/2/16,desktop,thailand,121,1,0.55,15,2
social,weekly_sales_2016_7,youtube,17/2/16,mobile,cambodia,537,9,2.36,31,2
social,weekly_sales_2016_7,youtube,17/2/16,mobile,indonesia,264,5,1.59,28,2
social,weekly_sales_2016_7,youtube,17/2/16,mobile,korea,191,4,0.62,4,2
social,weekly_sales_2016_7,youtube,17/2/16,mobile,malaysia,243,3,0.58,22,2
social,weekly_sales_2016_7,youtube,17/2/16,mobile,singapore,241,8,1.27,33,2
social,weekly_sales_2016_7,youtube,17/2/16,mobile,thailand,88,4,0.79,14,2
video,weekly_sales_2016_7,facebook,17/2/16,desktop,cambodia,46,3,0.63,2,2
video,weekly_sales_2016_7,facebook,17/2/16,desktop,indonesia,119,1,0.42,2,2
video,weekly_sales_2016_7,facebook,17/2/16,desktop,korea,199,5,1.44,8,2
video,weekly_sales_2016_7,facebook,17/2/16,desktop,malaysia,86,1,0.55,10,2
video,weekly_sales_2016_7,facebook,17/2/16,desktop,singapore,50,1,0.47,10,2
video,weekly_sales_2016_7,facebook,17/2/16,desktop,thailand,406,7,1.61,24,2
video,weekly_sales_2016_7,facebook,17/2/16,mobile,cambodia,97,4,0.53,5,2
video,weekly_sales_2016_7,facebook,17/2/16,mobile,indonesia,209,7,1.21,16,2
video,weekly_sales_2016_7,facebook,17/2/16,mobile,korea,276,10,1.88,18,2
video,weekly_sales_2016_7,facebook,17/2/16,mobile,malaysia,127,2,0.28,4,2
video,weekly_sales_2016_7,facebook,17/2/16,mobile,thailand,128,2,0.43,2,2
video,weekly_sales_2016_7,ooyala,17/2/16,desktop,cambodia,139,3,0.52,3,2
video,weekly_sales_2016_7,ooyala,17/2/16,desktop,indonesia,164,7,1.9,7,2
video,weekly_sales_2016_7,ooyala,17/2/16,desktop,korea,308,6,2.22,14,2
video,weekly_sales_2016_7,ooyala,17/2/16,desktop,malaysia,243,5,1.06,25,2
video,weekly_sales_2016_7,ooyala,17/2/16,desktop,singapore,166,11,2.05,9,2
video,weekly_sales_2016_7,ooyala,17/2/16,desktop,thailand,92,5,1.16,8,2
video,weekly_sales_2016_7,ooyala,17/2/16,mobile,indonesia,231,5,1.37,22,2
video,weekly_sales_2016_7,ooyala,17/2/16,mobile,korea,108,6,0.7,24,2
video,weekly_sales_2016_7,ooyala,17/2/16,mobile,singapore,289,6,1.02,15,2
video,weekly_sales_2016_7,ooyala,17/2/16,mobile,thailand,311,6,1.24,8,2
video,weekly_sales_2016_7,youtube,17/2/16,desktop,cambodia,101,1,0.36,8,2
video,weekly_sales_2016_7,youtube,17/2/16,desktop,indonesia,136,6,1.84,14,2
video,weekly_sales_2016_7,youtube,17/2/16,desktop,korea,51,3,0.78,3,2
video,weekly_sales_2016_7,youtube,17/2/16,desktop,malaysia,232,2,1.09,7,2
video,weekly_sales_2016_7,youtube,17/2/16,desktop,singapore,127,1,0.2,2,2
